Name,StreetName,Highway,Width,Points
Road_0173,,path,2,-82577.6:36243.6|-82226.3:36733.4|-81854.1:37253.2|-81294.6:36852.5|-80048.2:35959.7|-80411.3:35452.1|-80771:34950|-82577.6:36243.6
Road_0174,,path,2,-80411.3:35452.1|-79695.5:34918.9
Road_0175,,path,2,-83074.6:37365.7|-82226.3:36733.4
Road_0176,,path,2,-83021.3:37883.3|-83052.9:38327.5
Road_0177,,steps,2,-83565.3:37135.2|-83418.8:37336.7
Road_0178,,path,2,-73271.1:55658.9|-73651.1:55150.2
Road_0179,,path,2,-70816.7:52260.3|-70312.7:51885.1
Road_0180,,path,2,-76804.4:56550.6|-76627.7:56285.6|-75855.9:55725.7|-75515.2:55622.2|-74066.1:54600.2|-73723.3:54353.1
Road_0181,,path,2,-75910.6:67461|-83711.2:71296
Road_0182,,motorway,14,-74055.6:83337.5|-72031.6:88489.4
Road_0183,,trunk_link,7,-17916.8:191689.7|-16925.5:192147.2|-15978.4:192487.9|-15017.9:192716.1|-13994.4:192870.8|-13080.2:192899.7|-12177.3:192857.4|-11290.4:192717.2|-10334.2:192415.5|-9383.6:191969.1|-8397.9:191402.5|-7538.4:190676.7|-6772.9:189855.1|-6148.2:189018|-5545.3:187998.3|-4995:186739.3|-4529.5:185373.4|-2258.8:177369.5|-1168.7:173235.1|288.8:168221.2|1243:164998.5|2042.9:161845.9|2478.9:160412.1|3050.3:159303.4|3658.8:158420.6
Road_0184,Lmmerstrae,residential,6,15422.4:112144.9|15662.9:111481.4|16162:110283.6|18177.6:105437.9|18249.1:105257.5|19372.2:102423.3|19936.5:101009.5|20069.7:100586.5|20334:99817.3
Road_0185,Robert-Perthel-Strae,tertiary,8,-101925.2:-136979.3|-102731.4:-136512.8|-110117:-132361.7
Road_0186,Osterather Strae,residential,6,-20739.2:74166.9|-19117.7:74826|-17693.1:76353.3|-12618.2:81603.1|-7992:86543.5|-6660.7:88002.9|-3255:92141.8|-1592.1:94162.2|2860.3:99463.3|5405.8:102485.6|5804:102879.7|6563.9:103632.2
Road_0187,Geldernstrae,tertiary,8,13316.5:-11776.5|13956.5:-9350.9
Road_0188,Friedrichshafer Strae,residential,6,7513.2:6659.2|10784.3:7072.2|14381.4:7088.9
Road_0189,Ludwigsburger Strae,residential,6,-23528:38953.1|-19307:34333.3|-17294.2:32406.4|-16336.6:31490.2|-15075.4:30431.5|-13578.7:29483.1|-12631.5:29013.3|-11425:28414.4|-8742.1:27124.2|-6179.1:26277.1|-5905:26185.8|-3660.9:25738.3|-1373.4:25280.8|-389.1:25146.1|5924.6:24281.1|13867.5:23472.9
Road_0190,Hans-Bredow-Strae,residential,6,8862.7:28355.4|7096.7:33517.3|14042.1:35613.5
Road_0191,Heinrich-von-Stephan-Strae,residential,6,-1086.6:42223.7|-2258.8:46007.4|-2532.9:46330.3|-2864.5:46430.5|-3623.7:46181.1|-3841.8:45980.7|-3863.5:45702.4|-2680.8:41738.3|-1086.6:42223.7|1240.2:42719|2673.8:42624.4|4726.5:42499.7|7933.8:42281.6|9243.4:42199.2|11952.2:42018.8|14337.2:41863
Road_0192,Nievenheimer Strae,residential,6,-9686.4:55497.5|14616.2:51891.8
Road_0193,Methweg,residential,6,-16015.5:116930.5|-17003.3:115136|-17857.2:113619.9|-21067.3:108049.4
Road_0194,,footway,2,-69009.4:134994.4|-65436.2:131074.8|-64767.4:130264.4|-63822.3:130046.3
Road_0195,,service,4,-16780.4:45695.7|-18387.9:47149.6|-18859:47601.5|-20332.6:49111|-19635.1:50610.5|-18333.2:53582.8|-18286.9:53842.1|-18296.7:54113.8|-18350.7:54339.7|-18484.6:54513.4|-25521.1:58190.3
Road_0196,Kaiserswerther Strae,residential,6,-1592.1:94162.2|915.6:93377.4|6676.1:92137.3|9186.6:92238.6
Road_0197,Rottweiler Strae,residential,6,-19623.1:24066.3|-18127.8:25632.5|-15075.4:30431.5
Road_0198,,service,4,-12410.7:17923.6|-12851:16508.8|-13675.4:15774|-14434.7:15098.3
Road_0199,,service,4,-17712.8:44654.9|-13245:40575
Road_0200,Bblinger Strae,living_street,5,-12248.8:39775.7|-8454.7:36809.1|-6453.2:35855.1|-1593.5:34790.8|-1622.9:34632.8|-1866.9:33311.4
Road_0201,Julio-Goslar-Strae,residential,6,247.5:74163.6|-609.2:74745.8|-2911.5:76046|-4511.3:76948.8|-12618.2:81603.1
Road_0202,Escher Strae,unclassified,6,-32455.9:30564|-33100.9:29797|-34306.7:28533.5
Road_0203,Am Bilderstckchen,tertiary,8,-76105.5:-74108|-78518.5:-72478.2|-79361.1:-71909.4|-82384.8:-69947.9|-82651.2:-69762|-83127.9:-69429.2|-84510.4:-68465.1
Road_0204,Etzelstrae,unclassified,6,10006.8:-57610.3|12898.6:-52559.7|13386.6:-51707|14596.6:-49108.8|17452.7:-42860.4|19902.9:-36169|21349.8:-31709.5|21640.8:-30812.3|23342.2:-26121.2|24597.8:-23027.7|25976.8:-20648.7|26152.7:-20439.5|26344.8:-20255.8|26561.4:-20128.9|26825.7:-20010.9|27299.6:-19800.5
Road_0205,Wagenhallenstrae,pedestrian,4,40586:53320.1|41264.6:53075.1|43990.3:52661|48420.2:52016.5|54441.6:51140.4|60108.9:50316.6|61154.8:50165.2|61788.6:50072.8
Road_0206,,path,2,41211.3:57185.1|40811:57266.3|38842.5:57723.9|38535.4:57809.6|38248.7:57916.5|38039.1:58032.2|37861:58178.1|37682.2:58378.4|37544.8:58620|37425.6:58863.8|37292.4:59210|37179.6:59582.9|36984.7:60353.3|36818.5:61362.9|36754.7:61655.7|36667.8:61899.5|36554.9:62122.1|36298.3:62526.2|35971:62879.1|35602.2:63130.7|35026.6:63450.2|34815.6:63660.6|34634.8:63923.3|34067.6:64977.5|33921.1:65292.5|33815.9:65618.7|33691.1:66060.6|33611.9:66226.5|33501.9:66361.2|33356:66444.7|33189.2:66498.1|32575.1:66669.5|31975:66891.1|31683.3:67044.7|31421.1:67260.7|31248.7:67449.9|31126.7:67643.6|31025:67885.2|30964.7:68137.9|30910.8:68390.6|30820.3:68891.5|30606.5:70781.7|30422.1:72442.6|30145.9:74082.3|29946.8:75178.8|29883.7:75534|29799.6:75877.9|29637:76374.4|29489.7:76786.3|29383.2:77065.7|29286.4:77355.2|29176.4:77758.1|28950.6:78804.5|28513.2:81285.9|27906.1:84455.1|27367:87424|26858:90413|26724.8:91319.1|26665.9:91707.6|26651.2:91910.2|26647:92112.8|26689.7:92544.8|26761.9:93344
Road_0207,Hornstrae,tertiary,8,19597.9:151620.1|19050.4:150175.1|18779.8:149489.4|15114.7:140186.4|14973.8:139832.4|13738.5:136433.8|13595.5:136037.5|12034.3:132904.9|11276.4:131658.2|9704:129570.9|7165.4:125643.5|6432.1:124509.2|6289.8:124303.3
Road_0208,Wartburgplatz,residential,6,64858.5:47204.1|61326.6:45076.8
Road_0209,Lmmerstrae,residential,6,15422.4:112144.9|13580.1:115624.7|13352.2:115948.7|11262.4:118915.4|10185.6:120443.8|6744.1:123853.5|6289.8:124303.3
Road_0210,Uracher Strae,residential,6,-35179.5:17076.5|-33493.4:16919.5|-33141.5:16875|-32064.7:16679.1|-29760.3:16159.2|-28810.4:15797.4|-27406.2:15162.9|-26337.1:14359.2|-26287.3:14321.3|-25247:13313.9|-24933.6:12945.4|-24701.6:12671.6|-24316:12027|-24060.1:11552.8|-23138.9:9846.3|-22184.1:8076.3|-21418.5:6597.9|-20707:4844.6
Road_0211,Hechinger Strae,residential,6,-28810.4:15797.4|-29192.5:15076.1|-29279.4:14588.5|-29256.3:14132.1|-29029.1:13468.6|-27184.7:8965.7|-26289.4:6137.1|-25575.8:3167.1
Road_0212,Ravensburger Strae,residential,6,-36318.7:-9969.8|-28567.2:-10629.9|-24578.2:-10779.1|-21412.2:-10532|-19602.1:-10199.1|-15777.2:-9113.8|-15547.9:-8999.1|-11251.9:-6810.6
Road_0213,Alzeyer Strae,residential,6,-84510.4:-68465.1|-83595.5:-67094.8|-82280.3:-65248|-80147:-62396|-79922:-62074.3|-76910.3:-58358.4|-74713.2:-55614.4|-70905.1:-50523.7|-70604.3:-49584.2|-70237.7:-47794.1|-68447.9:-41052.6|-68548.8:-40301.2|-68849.6:-40042.9|-72011.3:-37324.5|-72470.5:-36929.3|-75023:-34736.3|-78517.8:-31775.2|-80503.9:-30127.6|-81502.2:-29333.9
Road_0214,Alzeyer Strae,residential,6,-76676.8:-43379.2|-77092.5:-42459.7|-77086.9:-40959.1|-75023:-34736.3
Road_0215,Wilensteinweg,residential,6,-70604.3:-49584.2|-69595.5:-50060.6|-65558.1:-51997.6|-61393.2:-54222.9|-61001.3:-54432.1|-60336:-54458.9|-59698.7:-54001.3|-58004.3:-51550.1
Road_0216,Vogesenstrae,residential,6,-85013:-74278.3|-90223.9:-81323.7|-90609.5:-81881.4|-87236.1:-84173.5|-84126.9:-86285.2|-80234.7:-80345.2|-76105.5:-74108
Road_0217,Ruth-Hallensleben-Strae,residential,6,-98588.2:-110156.7|-99592.1:-109334.1|-103803.3:-105882|-106373.4:-103775.8|-110893.7:-100058.9|-111505.8:-99567.9
Road_0218,Heinrich-Pesch-Strae,residential,6,-106373.4:-103775.8|-97019.2:-92736.2|-96518.7:-92803|-96012.5:-93036.8|-89935.8:-100333.8|-98588.2:-110156.7
Road_0219,Peter-Rser-Strae,residential,6,-179934.7:-10011|-176758.2:-12721.6|-175860.2:-13457.5|-171050.3:-17319.2|-170778.3:-17550.7|-170504.2:-17783.4|-166125.4:-21721.9|-160163.6:-26794.7
Road_0220,Heinrich-Brgers-Strae,residential,6,-188143.3:-26377.3|-182532.1:-19643.5|-176758.2:-12721.6
Road_0221,Franz-Raveaux-Strae,residential,6,-197469.4:-18675|-191227.9:-23801.3|-188143.3:-26377.3|-185846.7:-28295.3|-181841.6:-31640.5|-181768.7:-31700.6|-177831.5:-34989|-171093.7:-40615.1
Road_0222,Peter-Michels-Strae,residential,6,-165431.3:-33787.8|-163265.1:-35503.3
Road_0223,,path,2,-68440.9:81639.9|-67315.7:83222.8
Road_0224,,path,2,-60637.5:81645.4|-60307.3:82089.6|-60251.9:84219.1|-60448.2:85520.5|-61057.4:87714.6|-61182.2:88155.4|-61202.5:88907.9|-60971.2:89589.2|-60974.7:90254.9|-60786.1:91078.7|-60327.6:92598.2|-60275:93734.8|-60686.5:94974.9|-61089.6:96251.7|-61522.2:97425|-61711.5:98195.4|-62158:98462.5
Road_0225,,trunk_link,7,-73140.7:92856.5|-72590.4:94422.7|-68025.8:106979.6|-65757.9:112852.9|-63269.2:118420
Road_0226,,path,2,-62526.8:56473.7|-62168.6:55714.5|-61881.8:54985.4|-61818:54561.3|-62031.1:53062.9|-62081.6:52277|-62849.3:51149.3
Road_0227,,path,2,-68058.8:41190.6|-69854.9:41563.5|-72630.3:42805.9
Road_0228,Kirschenweg,footway,2,-94541.7:5325.5|-97607.4:-11113.1|-99805.9:-23735.7|-99937.7:-24480.4
Road_0229,Bienenweg,footway,2,-106031.2:12461.2|-109882.8:-8662.9|-113170.8:-27091.9|-112733.3:-27609.6
Road_0230,Mirabellenweg,footway,2,-90748.3:3021.2|-93868:4731.1|-94541.7:5325.5|-100314.9:8871.1|-106031.2:12461.2|-109264.5:14530.6
Road_0231,Pflaumenweg,footway,2,-109264.5:14530.6|-110174.5:15062.7|-110973.7:15228.6|-111633.4:14836.7|-112489.3:13323.9|-116082.2:-7461.8|-118631.9:-22215|-118900.5:-23767.9|-118933.4:-28740.6
Road_0232,,path,2,-90677.5:9434.4|-93038.7:11101.9|-93847:11736.5|-94065:11950.2|-94248:12182.9|-94810.9:13677.9
Road_0233,Finkenweg,footway,2,-81568.1:17381.5|-76874.5:15286.5|-76689.4:15231.9|-71862:13125.7
Road_0234,,footway,2,-81763.6:25198.4|-81254.7:24558.3|-80469.5:23754.6|-79585.5:23007.6|-79171.2:22687|-76153.8:20501.8|-75547.4:20092.1|-74901.8:19698.1|-71011.6:17183.4|-70447.3:16858.3|-70195.6:16763.7|-69490.3:16578.9|-68949.8:16477.6|-68566.3:16442|-68271.9:16445.3|-68155.5:16428.6|-68046.9:16386.3|-66949.7:15632.7
Road_0235,Zeisigweg,footway,2,-76495.9:26916.1|-79134:22955.3|-79171.2:22687|-79209.7:22419.8|-79646.5:21426.9|-81568.1:17381.5|-84543.3:10640|-86074.4:6556.7|-86901.7:4127.7|-86393.4:3076.9
Road_0236,,footway,2,-89123.3:-12233|-83795.3:-13191.4|-84122.7:-14621.9|-83800.2:-15381.1
Road_0237,Amselweg,footway,2,-74901.8:19698.1|-75216.5:19162.6|-76864:15481.3|-76874.5:15286.5|-76880.1:15092.8|-82501.9:2878.7|-82645.6:1436
Road_0238,Max-Renn-Weg,footway,2,-79046.4:28787.4|-78988.9:28745.1|-76495.9:26916.1|-68270.5:20693.3
Road_0239,Max-Renn-Weg,footway,2,-67425.7:21717.4|-68270.5:20693.3|-69908.2:18561.5|-71011.6:17183.4
Road_0240,,path,2,-78055.1:-706.9|-77802.7:-1697.6|-79504.9:-9297.4|-80937.1:-17737.7
Road_0241,,path,2,-162637.7:-85832.2|-158884.2:-87683.4
Road_0242,,path,2,-114348.5:-63394.5|-114847:-63392.3|-115144.9:-63391.2|-115561.3:-61645.7|-116315:-60056|-117400.2:-58230.4|-118464.4:-56723.1|-119327.4:-55857|-119844.1:-55556.5|-120381.1:-55308.2|-121451.6:-55002.1|-122457.6:-54945.3|-123113.1:-54980.9|-124961:-55304.9|-126601.5:-55583.2|-126942.2:-55622.2|-127318.7:-55613.2|-127906.2:-55524.2|-128417.9:-55368.3
Road_0243,,footway,2,-177831.5:-34989|-176886.5:-34492.5|-174857:-32089.1|-174642.5:-32247.2|-172916.5:-30206.7|-171594.3:-28657.1|-170278.4:-27116.4|-168581.2:-25010.3|-168784.5:-24829.9|-166125.4:-21721.9
Road_0244,,footway,2,-176421.7:-24628.4|-175132.5:-23105.6|-173866.4:-21649.5|-170504.2:-17783.4
Road_0245,Knig-Baudouin-Platz,footway,2,-172916.5:-30206.7|-177773.4:-26203.6
Road_0246,Knig-Baudouin-Platz,footway,2,-170278.4:-27116.4|-175132.5:-23105.6
Road_0247,,footway,2,-176421.7:-24628.4|-178578.9:-22869.6|-182532.1:-19643.5
Road_0248,Heckpfad,residential,6,-32056.3:-169735.2|-38606.9:-167890.6|-37749.5:-163246.3|-43841:-161989.5|-45370:-161891.6|-53687.2:-160445.5|-68126.8:-163157.3|-70068.7:-163224.1|-74548.4:-162134.2|-79131.9:-160958.7|-79858.9:-160583.6|-80471.6:-160267.4
Road_0249,Heckpfad,residential,6,-52768.9:-177299.4|-49387.7:-173260.7|-47999.6:-171136.7|-49035.8:-169203.1|-46195.8:-165713.2|-43841:-161989.5
Road_0250,Heckpfad,residential,6,-39415.2:-171152.3|-38606.9:-167890.6
Road_0251,Heckpfad,residential,6,-66316.7:-167566.7|-66949:-169439.1|-69467.2:-168536.3|-68238.3:-164817.1|-68079.1:-163851.9|-68126.8:-163157.3
Road_0252,Heckpfad,residential,6,-43835.4:-167613.4|-46195.8:-165713.2
Road_0253,Heckpfad,residential,6,-93045.7:-172825.4|-92573.2:-172921.1|-85948.2:-174308.2|-85397.2:-173920.8|-82034.3:-174698.9|-78901.3:-175480.4|-77796.4:-175651.8|-77323.2:-175264.4|-76177:-173065.9|-75829.2:-171344.9|-75944.9:-169415.7|-76114.6:-168485|-75936.5:-167099.1|-75636.5:-165900.2|-74548.4:-162134.2
Road_0254,Heckpfad,residential,6,-75944.9:-169415.7|-86412.3:-166519.1|-87003.3:-166357.7
Road_0255,Birnenweg,footway,2,-106459.6:-26101.2|-106336.2:-25397.7|-103613.3:-9924.2|-100314.9:8871.1
Road_0256,Bergstrae,residential,6,21966.8:-65477.3|23874.3:-66649.5|25341.6:-67407.6|27725.2:-68274.8|30447.4:-68932.7|33603.5:-69124.2|34107.6:-69105.2|38164.5:-68953.8|38907.7:-69174.2|48410.4:-68799.1|54206.7:-68569.8|55269.5:-68527.5|55990.2:-68499.6|56119.2:-68476.3|56911.4:-68333.8
Road_0257,Ginsterpfad,residential,6,13811.4:-171610.9|12984.9:-172207.6|10925.9:-174087.8|8431.5:-176585.8|-3011.7:-187411.7|-3788.5:-187975
Road_0258,Dompfaffweg,footway,2,-80976.4:636.8|-83795.3:-13191.4
Road_0259,,path,2,-90844.4:4630.9|-88767.2:4181.2|-86393.4:3076.9|-82645.6:1436|-80976.4:636.8|-78055.1:-706.9
Road_0260,Lokomotivstrae,living_street,5,29205.8:4861.3|30365.3:4721.1|34321.4:4241.3|34651.6:4201.2|38794.1:3699.2|39120.8:3660.2|39404.7:3625.7
Road_0261,,path,2,36948.9:-15894.3|36517.1:-15907.6|35943.6:-15748.4|35025.2:-15407.8|34711.9:-15122.8|34120.9:-14680.9|33470.3:-14082
Road_0262,Lokomotivstrae,living_street,5,30293.1:13940.6|30682.9:13804.8|31015.9:13687.9|35319:13160.3|35732.6:13110.2|37652.8:12875.3|40488.5:12528
Road_0263,,cycleway,2,-128417.9:-55368.3|-128856.1:-55213.6|-129226.9:-55006.6|-129618.8:-54670.4|-129956:-54315.3|-130216.8:-53893.4
Road_0264,,path,2,-118766.6:-59330.2|-112907.9:-56119.8
Road_0265,,path,2,-104223.9:-50804.2|-103638.6:-50232|-103396:-49994.9|-103251.6:-49859.1|-102656.4:-49299.2|-97824:-44831.9|-97673.3:-44686.1|-97317.2:-44351|-96000.6:-43154.3|-93761.4:-41014.7|-89767.6:-36308.1
Road_0266,,path,2,-158884.2:-87683.4|-157125.3:-88537.2
Road_0267,Etzelstrae,tertiary,8,-75093.8:-112218.4|-76711.9:-110354.9
Road_0268,,path,2,-121320.5:-37420.2|-120043.2:-40609.5|-119540.5:-41866.3|-118864.7:-43171|-117666.6:-45131.4|-116758.7:-46226.7|-112886.1:-48879.5|-107748.8:-52273.6|-106508.7:-52439.5|-104875.2:-52954.9
Road_0269,,path,2,-120043.2:-40609.5|-116648.7:-39142.3|-112079.2:-37068.4|-107354.1:-34840.9|-105961.8:-33869.1|-105316.2:-33233.5|-104205.7:-32019
Road_0270,,path,2,-106459.6:-26101.2|-106445.6:-26109|-106196:-27064.1|-105572.8:-29341.7|-104205.7:-32019|-100768.5:-37328.9|-96000.6:-43154.3
Road_0271,,path,2,-111873.8:-59734.3|-111750.4:-59272.3|-112508.3:-58899.4|-113097.8:-58396.2|-113993.1:-57249.6|-114835.8:-55734.6|-115779.4:-53988|-116140.4:-52926|-120415.4:-45486.5|-121530.8:-43112|-121977.4:-41730.5|-121965.4:-40113|-121320.5:-37420.2|-120989.6:-34571.5|-121169.8:-33924.8|-121405.3:-33596.4|-121672.4:-33344.8
Road_0272,,path,2,-123838:-31823|-123068.9:-32148.1|-122344.7:-32646.8|-121672.4:-33344.8
Road_0273,,path,2,-201246:-88971.4|-200034.6:-90003.3|-197483.4:-92175.2|-195344.5:-92413.4|-194438.8:-92495.8|-194075.6:-91900.2|-193490.2:-91112.1|-192175.8:-90161.4|-190374.1:-89509.1|-185754.8:-88024.1|-181645.3:-86926.4|-177134:-85821|-172936.1:-85103|-172225.9:-84841.4|-170978.8:-84042.1|-169928.6:-83290.7|-169393:-83241.8|-168788:-83375.3|-166876.2:-84072.2|-164773.8:-84820.3
Road_0274,,steps,2,-65278.4:43722|-65967.6:42020|-66645.5:41925.3|-67153.7:41851.9|-67068.2:41260.8
Road_0275,Mngersdorfer Strae,path,2,-56812.5:35021.3|-56840.6:35022.4|-58943.7:35112.6|-62088.6:35131.5|-67080.8:35117|-67429.2:35159.3|-67814.1:35291.8|-68246.7:35583.4|-72317.7:38671.5|-73897.1:39823.6|-74530.9:40237.7
Road_0276,Ebersbacher Strae,residential,6,-46999.9:7585.3|-45173.7:10849.2|-44488.7:12073.8|-42213.8:14206.7|-41216.2:15945.5|-40704.5:16838.3|-40379.2:17404.9|-39809.9:17953.7|-39502.9:18249.8|-35519.5:19026.8
Road_0277,Kaiserslauterer Strae,residential,6,-21003.5:-51826.1|-21548.2:-51079.2|-21831.4:-50670.6|-24378.4:-47242|-25371.1:-46301.3|-28354.7:-45519.9|-29158.8:-46128.8
Road_0278,Trifelsstrae,residential,6,-34496.6:-62439.4|-35154.9:-61713.6|-37284.7:-59644.1|-39668.3:-57313.1|-42464.8:-54530.1|-44037.3:-53114.1|-46460.1:-51056.9|-47714.3:-50107.4|-54147.8:-45865
Road_0279,Altbaumburgweg,residential,6,-58004.3:-51550.1|-50406.3:-56371.3|-43003.9:-61046.8
Road_0280,Gppinger Strae,residential,6,-20707:4844.6|-21748.7:4404.9|-23137.5:3881.7|-25575.8:3167.1|-29119.6:2198.6|-30145.2:2055|-35704.6:1664.2
Road_0281,Ravensburger Strae,service,4,-15777.2:-9113.8|-18200.7:-4307
Road_0282,Herkulesstrae,residential,6,-18003.7:181029.7|-19056.7:181487.2|-19803.3:181782.2|-20337.5:181925.8|-20882.9:181985.9|-22327.1:181815.6
Road_0283,,path,2,-20438.5:181158.8|-20337.5:181925.8|-20360.6:182465.7|-20491.7:182975.6|-20698.5:183226|-22496.7:184659.8
Road_0284,,path,2,-22496.7:184659.8|-23243.4:185139.6|-23865.2:185486.9|-24795.5:185914.4|-25842.2:186266.2|-27273:186493.3|-27768:186544.5
Road_0285,,path,2,-29825.5:180816|-29348.1:181045.3|-28628.8:182437.9|-28265:183566.7|-28041.4:184383.8
Road_0286,,path,2,-27768:186544.5|-27747.6:187446.2|-27830.3:188519.3|-28270.6:190241.4
Road_0287,,service,4,-167069:-55548.7|-166769.7:-56769.9|-166761.2:-57208.5|-166754.9:-57536.9|-166691.1:-60619.3|-167051.5:-67770.5
Road_0288,,path,2,-138281.7:-78173.4|-136804.6:-78789|-135578.5:-80041.3|-134204.4:-81684.4|-133960.4:-81976|-133540.5:-82380.1|-132396.4:-83483.3|-130572.3:-84663.3|-128438.3:-85846.6|-127480.6:-86151.7|-123122.9:-86999.9|-121424.9:-87506.4|-119971:-88296.8|-117382:-90089|-115860:-91178.9|-114021.1:-92857.6|-112145.1:-94737.8|-109895.4:-96139.3
Road_0289,,path,2,-156073.7:-58089|-154854.6:-59098.7|-153362.7:-60707.2|-152445.8:-61926.2
Road_0290,,path,2,-186390:-38336.4|-187192.7:-39193.5|-188938.3:-41163.9|-191391.3:-43722|-194562.8:-46433.8|-196027.3:-47557|-196800.6:-47650.5|-197306.1:-47443.5|-198274.2:-47763|-200160.7:-48477.6|-201428.2:-49174.5|-202204.3:-49408.3|-202739.9:-49465|-203342.1:-49361.5|-204107.7:-49008.6|-205897.4:-46569.6|-209918.7:-41407.7|-210166.9:-41063.7|-210676.5:-40356.8|-210975.9:-39941.6|-211427.3:-39334.9|-211751.9:-39006.5|-212174.7:-38827.3|-213303.4:-38470|-213998.8:-38315.2|-214365.4:-38329.7|-214511.3:-36555.3
Road_0291,Peter-Michels-Strae,residential,6,-187339.2:-60204.1|-186153.7:-58774.7|-185718.4:-58250.4|-183459.6:-55525.3|-181896.9:-53641.8|-181691.5:-53394.6|-181552:-53225.4|-181217.6:-52822.5|-179387.2:-50615|-176282.9:-46872.4|-173560.7:-43589.6|-171093.7:-40615.1|-169229.6:-38367.6|-165431.3:-33787.8|-160955.8:-28375.5|-160211.3:-27492.7|-160160.8:-27134.2|-160163.6:-26794.7
Road_0292,,footway,2,-181841.6:-31640.5|-179242.8:-28475.7|-179455.9:-28181.8|-178904.2:-27532.8|-177773.4:-26203.6
Road_0293,Franziska-Anneke-Strae,residential,6,-196521.6:-30025.2|-193223.8:-32782.6|-191000.8:-34568.2|-189009.1:-36182.3|-186967.7:-37861|-186390:-38336.4|-183308.2:-40929
Road_0294,,service,4,-167558.3:-54692.6|-168098.1:-54045.9|-168741.7:-53305.6|-169318:-52769
Road_0295,,path,2,-122503.2:-73332.1|-121851.2:-73945.4|-120899.1:-74079|-119187.2:-73988.8|-117776:-73996.6|-116723:-74203.7|-115395.2:-74822.6|-114171.2:-75749.9|-113423.8:-76825.3|-112914.2:-78303.6|-112548.2:-80662.5|-112506.2:-82282.2|-112541.2:-83687|-112820.9:-85193.2|-113639.8:-87304.9|-115571.9:-90542.1|-115860:-91178.9
Road_0296,August-von-Willich-Strae,living_street,5,-182842:-13436.3|-179934.7:-10011
Road_0297,August-von-Willich-Strae,service,4,-188547.8:-20440.6|-188753.9:-19501|-187600.7:-18085|-184894.6:-14759.9|-183942.6:-13589.9|-183442.8:-12959.9
Road_0298,,path,2,-169928.6:-83290.7|-168660.4:-82353.4|-167749.7:-81559.7|-166715:-80305.1|-165916.5:-79102.9|-165023.3:-77493.2
Road_0299,,path,2,-162559.8:-83910.8|-160442:-82423.6|-159045.5:-81378.3|-158309.4:-80492.2|-154813.2:-73717.2|-153317.9:-70850.7|-152443.7:-68763.5|-151935.4:-66397.9|-151915.8:-64894|-152445.8:-61926.2|-152277.5:-61233.8|-151733.5:-60548.1|-150212.9:-59228.9|-149108.1:-58023.3|-148318.7:-56757.6|-147863:-55763.5|-147464.8:-54455.5|-147363.1:-53307.8|-147413.6:-51964.2|-147886.1:-50573.8|-148277.3:-50000.5|-148747:-49752.2|-149324.7:-49861.3|-151489.5:-52417.2|-156073.7:-58089|-156996.3:-59141|-163685.7:-67333|-165538.6:-69444.8|-166413.5:-70190.6|-166913.4:-70465.6
Road_0300,Drosselweg,footway,2,-86393.4:3076.9|-86507.7:740.3|-89123.3:-12233|-89666.6:-14892.4
Road_0301,,path,2,-130216.8:-53893.4|-130468.5:-53422.5|-130646.6:-52924.9|-130759.4:-52445.1|-130778.4:-52022.1|-130759.4:-51561.2|-130364.7:-48384.1|-130049.3:-46075.3|-129697.3:-43373.6|-129640.6:-42593.3|-129705.8:-41834.1|-129994.6:-40300.1|-132810:-37141.9|-137261:-33285.8|-142206.9:-29622.3|-142977.4:-29376.2|-143797.6:-29175.9|-143816.5:-28765.1|-143849.5:-28245.2|-144394.2:-27693.1|-144913:-27214.4|-145874.8:-26330.5|-146250.6:-25984.3|-146865.4:-25418.8
Road_0302,Pallenbergheim,residential,6,23690.6:-154607.9|23284.7:-154622.4|22951:-154514.4|22734.4:-154317.4|22531.8:-153930|22476.4:-153564.8|22551.4:-153222|22753.3:-152963.7|23126.3:-152752.2|30035.9:-150581.5|30354.8:-150548.1|30665.4:-150594.8|31144.2:-150768.5|31280.9:-150937.7|31384.7:-151130.3|31440.8:-151351.8|31440.1:-151578.9|31393.8:-151755.9|31230.4:-152017.5|30994.2:-152286.9|30801.4:-152413.8|30587.6:-152495|28654.8:-153079.5|23690.6:-154607.9
Road_0303,Pallenbergstrae,residential,6,29546.5:-155923.7|29535.3:-156196.4|27383.1:-160393.2
Road_0304,Feuerstrae,residential,6,58298:-144444.4|53530.9:-147468.9|52920.3:-147892|52350.3:-148361.7|51765.6:-148948.4|51195.7:-149712|50127.3:-151428.6|47585.3:-155944.8|47264.2:-156862.1|47522.9:-157535.6
